timeStamp,demand,precip,temp
2013-12-11,6197.320833333332,0.0,30.70208333333333
2013-12-12,6304.779166666666,0.0,26.2625
2013-12-13,6235.229166666668,0.0,29.918750000000003
2013-12-14,5876.920833333334,0.0105333333333333,26.927916666666665
2013-12-15,5620.883333333332,0.0247874999999999,35.62375
2013-12-16,6255.016666666667,0.0,29.332499999999992
2013-12-17,6364.020833333332,0.0023958333333333,26.618749999999995
2013-12-18,6261.216666666664,0.0,30.622083333333336
2013-12-19,6120.379166666667,0.0,37.62541666666667
2013-12-20,5877.912499999999,0.0,45.72333333333333
2013-12-21,5262.041666666667,0.0002916666666666,53.255
2013-12-22,5150.570833333334,0.0009958333333333,61.02708333333334
2013-12-23,5721.995833333333,0.0170083333333333,54.62708333333334
2013-12-24,5578.833333333335,0.0,36.29958333333333
2013-12-25,5325.7,0.0,24.91208333333333
2013-12-26,5859.683333333334,0.0,32.884166666666665
2013-12-27,5785.25,0.0,35.85666666666668
2013-12-28,5276.3125,0.0,43.41375
2013-12-29,5206.291666666667,0.0329541666666666,43.35083333333333
2013-12-30,5813.270833333332,0.0,36.80083333333334
2013-12-31,5943.595833333334,0.0,26.911666666666655
2014-01-01,5486.45,0.0,29.336249999999996
2014-01-02,6267.737499999999,0.0058666666666666,27.0425
2014-01-03,6345.949999999998,0.0065708333333333,14.155833333333334
2014-01-04,5993.175,0.0,18.35041666666667
2014-01-05,5713.633333333332,0.0030458333333333,30.598749999999995
2014-01-06,6093.441666666667,0.0117041666666666,43.778333333333336
2014-01-07,6752.879166666666,0.0,9.507916666666665
2014-01-08,6741.170833333333,0.0,15.684999999999995
2014-01-09,6424.904166666668,0.0,27.14791666666667
2014-01-10,6217.795833333333,0.0041291666666666,31.722083333333327
2014-01-11,5475.5125,0.0215749999999999,48.76249999999999
2014-01-12,5246.708333333333,0.0009791666666666,44.37375
2014-01-13,5846.758333333334,0.0,42.31
2014-01-14,5846.554166666666,0.0108125,45.92458333333333
2014-01-15,5800.808333333333,0.0,39.69958333333334
2014-01-16,5870.183333333333,0.0,38.61708333333333
2014-01-17,5813.1125,0.0,37.95041666666667
2014-01-18,5372.683333333333,0.002375,35.94958333333334
2014-01-19,5383.316666666667,0.0,30.9275
2014-01-20,5703.549999999999,0.0,39.57875000000001
2014-01-21,6314.195833333331,0.0080041666666666,20.56958333333333
2014-01-22,6621.958333333333,0.0002875,12.345833333333337
2014-01-23,6693.558333333333,0.0,14.28875
2014-01-24,6692.999999999999,0.0,15.64
2014-01-25,6088.379166666666,0.00085,23.66791666666667
2014-01-26,5957.345833333334,0.0,22.454166666666666
2014-01-27,6280.720833333333,0.0,32.2875
2014-01-28,6576.454166666667,0.0,17.013333333333335
2014-01-29,6577.474999999999,0.001125,18.2075
2014-01-30,6474.479166666667,0.0,22.067083333333333
2014-01-31,6211.366666666665,0.0,32.14333333333334
2014-02-01,5493.883333333332,0.0,37.397083333333335
2014-02-02,5239.466666666666,0.0,41.756250000000016
2014-02-03,6060.708333333333,0.0281583333333333,32.99458333333333
2014-02-04,6124.358333333333,0.0,29.09625000000001
2014-02-05,6183.462500000001,0.0310583333333333,32.041666666666664
2014-02-06,6205.112499999999,0.0,26.933750000000003
2014-02-07,6159.849999999999,0.0,28.469583333333336
2014-02-08,5736.316666666667,0.0,25.833749999999995
2014-02-09,5635.491666666668,0.0017958333333333,25.421666666666663
2014-02-10,6274.045833333334,0.0,25.230833333333333
2014-02-11,6371.179166666666,0.0,21.41208333333333
2014-02-12,6428.704166666666,0.0,19.750833333333333
2014-02-13,6298.033333333333,0.0404375,31.4525
2014-02-14,6078.420833333333,0.0054333333333333,36.03791666666667
2014-02-15,5599.912500000001,0.0021041666666666,33.22291666666667
2014-02-16,5558.600000000001,0.0,25.420833333333334
2014-02-17,5897.262499999998,0.0,25.00666666666667
2014-02-18,6104.829166666666,0.0031875,32.52291666666666
2014-02-19,5962.258333333334,0.0088625,37.13333333333334
2014-02-20,5793.004166666666,0.0002916666666666,41.16583333333333
2014-02-21,5834.012500000001,0.0018166666666666,39.41833333333333
2014-02-22,5208.445833333332,0.0,44.68916666666667
2014-02-23,5058.345833333334,0.0,46.2475
2014-02-24,5831.520833333333,0.0,35.711666666666666
2014-02-25,6081.766666666667,0.0,28.258750000000003
2014-02-26,6146.904166666668,0.0002708333333333,26.455416666666668
2014-02-27,6191.608333333334,0.0,24.082916666666662
2014-02-28,6358.291666666665,0.0,17.0725
2014-03-01,5651.9375,0.0,28.639166666666657
2014-03-02,5435.529166666666,0.0,36.297916666666666
2014-03-03,6277.454166666666,0.0,22.695833333333336
2014-03-04,6355.504166666666,0.0,21.41708333333333
2014-03-05,6112.191666666667,0.0,30.849166666666665
2014-03-06,6193.220833333334,0.0,23.75833333333333
2014-03-07,6064.679166666668,0.0,31.38083333333334
2014-03-08,5267.583333333335,0.0,43.75083333333334
2014-03-09,5152.843478260868,0.0,39.64874999999999
2014-03-10,5730.1875,0.0,42.09083333333333
2014-03-11,5606.529166666667,0.0,52.72875000000001
2014-03-12,5628.412499999999,0.0114208333333333,48.09208333333334
2014-03-13,6049.45,0.0001458333333333,24.46041666666667
2014-03-14,5986.558333333334,0.0,32.22625
2014-03-15,5144.058333333333,0.0,49.244166666666665
2014-03-16,5180.333333333334,0.0,34.696666666666665
2014-03-17,6013.724999999999,0.0,28.55791666666667
2014-03-18,5929.625000000001,0.0,33.24625
2014-03-19,5914.370833333333,0.0151291666666666,37.47125
2014-03-20,5715.208333333333,0.0164041666666666,45.270833333333336
2014-03-21,5639.6125,0.0,43.65875
2014-03-22,5059.958333333333,0.0,49.07958333333334
2014-03-23,5073.05,0.0,38.68083333333333
2014-03-24,5934.216666666667,0.0,27.69
2014-03-25,5932.349999999999,0.0,32.169999999999995
2014-03-26,5966.587499999999,0.0,32.280833333333334
2014-03-27,5961.595833333334,0.0,31.664166666666663
2014-03-28,5716.404166666666,0.0013958333333333,47.65833333333333
